transaction_id,quantity,unit_price,currency,trade_time,notes,from_Users_user_id,to_Users_user_id,Fractions_fraction_id,Fractions_Assets_asset_id
48300,1,264.94,USD,2025-05-31 16:50:18,,629,437,699411,70
48301,1,314.08,EUR,2025-07-14 21:27:18,,316,589,564899,57
48302,1,100.10,JPY,2025-06-01 23:47:18,Arrive common five fund all tell hit cost other.,264,643,500701,51
48303,1,347.34,CNY,2025-07-10 21:35:18,,976,390,174505,18
48304,1,412.97,USD,2025-05-29 13:43:18,,276,352,690650,70
48305,1,478.50,AUD,2025-06-26 08:48:18,,481,74,77126,8
48306,1,54.03,JPY,2025-07-12 07:19:18,,58,834,229638,23
48307,1,148.44,AUD,2025-07-06 03:07:18,,493,785,686015,69
48308,1,199.43,AUD,2025-08-03 22:39:18,,160,194,414652,42
48309,1,374.92,JPY,2025-08-15 17:57:18,,412,529,382387,39
48310,1,201.27,USD,2025-08-21 05:34:18,,563,595,907946,91
48311,1,472.71,JPY,2025-07-06 02:40:18,,269,122,192169,20
48312,1,107.18,CNY,2025-05-26 02:18:18,,990,493,833598,84
48313,1,467.45,EUR,2025-08-25 18:50:18,,309,868,758415,76
48314,1,212.55,CNY,2025-07-30 00:09:18,,144,199,868448,87
48315,1,394.95,CNY,2025-07-18 13:48:18,,571,91,637443,64
48316,1,345.45,CNY,2025-06-17 08:43:18,,205,787,224660,23
48317,1,66.42,JPY,2025-06-27 06:36:18,Small pressure animal line despite set front describe staff sound.,537,587,197868,20
48318,1,404.34,JPY,2025-06-30 18:44:18,,29,824,273005,28
48319,1,50.04,CNY,2025-08-25 21:07:18,,913,180,57685,6
48320,1,437.54,CNY,2025-06-18 05:28:18,,540,557,166804,17
48321,1,99.19,CNY,2025-06-13 06:31:18,,502,315,204673,21
48322,1,459.21,CNY,2025-05-10 00:26:18,,53,210,27359,3
48323,1,94.77,USD,2025-06-25 07:28:18,,999,844,850683,86
48324,1,188.08,JPY,2025-05-15 13:58:18,,994,635,928762,93
48325,1,217.71,AUD,2025-06-23 13:32:18,,103,577,783462,79
48326,1,228.88,JPY,2025-08-02 05:46:18,,444,353,942851,95
48327,1,233.82,CNY,2025-06-22 02:50:18,,698,464,118098,12
48328,1,262.25,USD,2025-05-14 15:04:18,,301,584,641355,65
48329,1,237.41,AUD,2025-06-08 21:42:18,,146,775,616873,62
48330,1,401.86,CNY,2025-07-01 15:24:18,,868,129,532322,54
48331,1,207.94,CNY,2025-05-26 22:53:18,,571,862,710280,72
48332,1,435.61,EUR,2025-06-22 15:08:18,,188,417,661060,67
48333,1,68.04,USD,2025-07-11 14:11:18,Require plant participant save sometimes worker risk.,630,128,201484,21
48334,1,365.72,USD,2025-08-30 09:17:18,,731,163,663699,67
48335,1,143.69,CNY,2025-05-19 06:51:18,,325,995,437224,44
48336,1,13.70,JPY,2025-05-27 10:45:18,,983,742,375320,38
48337,1,308.94,CNY,2025-06-23 14:28:18,,225,121,778966,78
48338,1,369.50,JPY,2025-07-15 22:08:18,,905,673,979351,98
48339,1,101.29,CNY,2025-08-04 07:42:18,,687,86,368711,37
48340,1,229.23,USD,2025-06-03 15:38:18,,998,980,921435,93
48341,1,88.28,EUR,2025-07-04 03:40:18,,760,305,423218,43
48342,1,314.89,USD,2025-08-06 17:28:18,,599,281,238662,24
48343,1,238.69,JPY,2025-05-28 01:10:18,,279,985,54107,6
48344,1,201.94,CNY,2025-07-01 13:41:18,Compare maybe artist knowledge kid.,546,319,786912,79
48345,1,55.87,EUR,2025-08-25 01:11:18,,302,686,988669,99
48346,1,159.84,EUR,2025-05-04 20:33:18,,361,167,696186,70
48347,1,396.91,USD,2025-06-18 11:22:18,,206,523,732415,74
48348,1,277.22,JPY,2025-08-22 03:44:18,,171,390,866882,87
48349,1,54.21,USD,2025-08-19 08:47:18,,833,336,311567,32
48350,1,398.80,JPY,2025-05-16 05:43:18,,804,629,652502,66
48351,1,428.10,USD,2025-05-06 07:38:18,,911,115,434533,44
48352,1,361.11,AUD,2025-08-06 12:57:18,,752,725,711154,72
48353,1,230.96,JPY,2025-05-04 18:15:18,,80,376,913942,92
48354,1,203.64,AUD,2025-06-08 12:08:18,,183,667,117796,12
48355,1,167.27,CNY,2025-07-24 16:26:18,,183,761,271558,28
48356,1,457.95,EUR,2025-08-19 04:34:18,,392,401,760277,77
48357,1,125.34,JPY,2025-06-30 12:37:18,,207,870,706454,71
48358,1,348.08,CNY,2025-07-10 07:29:18,,884,180,859160,86
48359,1,281.59,EUR,2025-07-15 02:43:18,,134,126,268899,27
48360,1,58.23,USD,2025-08-02 00:43:18,,197,605,979184,98
48361,1,27.21,USD,2025-08-23 01:55:18,,896,320,824243,83
48362,1,74.91,CNY,2025-06-04 18:24:18,,703,175,388707,39
48363,1,80.21,CNY,2025-06-11 12:48:18,,26,292,407108,41
48364,1,293.40,JPY,2025-07-21 22:10:18,,654,780,810142,82
48365,1,383.07,EUR,2025-07-29 04:55:18,,256,934,11302,2
48366,1,179.04,AUD,2025-08-09 00:51:18,,881,587,288945,29
48367,1,342.13,CNY,2025-07-29 14:07:18,,748,639,279868,28
48368,1,442.90,USD,2025-05-03 02:10:18,,607,917,782,1
48369,1,160.25,USD,2025-07-15 20:40:18,,590,559,664503,67
48370,1,288.30,USD,2025-05-08 11:22:18,,276,337,97198,10
48371,1,267.50,CNY,2025-08-09 23:25:18,,278,397,809119,81
48372,1,458.82,CNY,2025-06-17 12:16:18,,842,3,730983,74
48373,1,81.67,JPY,2025-08-23 17:33:18,,339,182,292191,30
48374,1,285.53,EUR,2025-08-18 08:52:18,,591,853,211325,22
48375,1,412.93,AUD,2025-08-04 02:22:18,,376,345,619244,62
48376,1,397.21,USD,2025-06-01 05:40:18,,243,300,252390,26
48377,1,108.73,USD,2025-06-11 19:55:18,,568,155,626585,63
48378,1,15.50,AUD,2025-06-03 00:26:18,,958,810,865478,87
48379,1,72.87,JPY,2025-06-09 14:02:18,,274,904,802865,81
48380,1,133.83,JPY,2025-05-12 07:42:18,,356,509,117681,12
48381,1,367.95,USD,2025-07-04 08:23:18,,424,754,348391,35
48382,1,160.17,EUR,2025-07-06 13:01:18,,669,823,451662,46
48383,1,185.10,EUR,2025-05-27 13:32:18,,928,918,311419,32
48384,1,386.99,EUR,2025-07-29 17:45:18,,228,569,946948,95
48385,1,448.30,AUD,2025-07-29 04:05:18,,150,19,554079,56
48386,1,401.93,CNY,2025-08-02 19:26:18,,726,98,867607,87
48387,1,66.77,CNY,2025-08-07 21:37:18,,278,526,928121,93
48388,1,86.48,JPY,2025-06-23 05:27:18,,979,165,527350,53
48389,1,106.54,CNY,2025-08-03 04:44:18,,835,705,642570,65
48390,1,169.22,USD,2025-07-05 03:38:18,,491,142,963734,97
48391,1,160.16,AUD,2025-07-16 21:32:18,,96,108,76857,8
48392,1,122.75,AUD,2025-07-28 21:57:18,,361,836,479225,48
48393,1,320.47,USD,2025-08-29 16:09:18,,210,516,625109,63
48394,1,442.88,USD,2025-06-12 17:17:18,,915,154,619247,62
48395,1,25.28,USD,2025-08-14 00:21:18,,501,855,797651,80
48396,1,287.12,AUD,2025-07-31 19:39:18,,758,479,94521,10
48397,1,84.78,USD,2025-08-21 11:39:18,,109,84,779769,78
48398,1,366.27,USD,2025-07-05 08:28:18,,481,173,950916,96
48399,1,314.02,AUD,2025-06-12 21:06:18,,565,625,282201,29
48400,1,28.74,AUD,2025-07-04 05:15:18,,668,191,976179,98
48401,1,52.43,USD,2025-08-10 17:36:18,,821,753,982887,99
48402,1,100.08,USD,2025-07-26 13:18:18,,849,339,443537,45
48403,1,87.29,USD,2025-08-16 22:26:18,Hear exist support share show tend final.,47,817,37191,4
48404,1,287.09,CNY,2025-05-15 05:19:18,,535,859,527966,53
48405,1,37.30,AUD,2025-05-25 01:47:18,,528,711,290634,30
48406,1,26.16,JPY,2025-05-31 23:47:18,,52,439,925289,93
48407,1,55.97,JPY,2025-07-20 17:48:18,,416,791,987492,99
48408,1,431.19,AUD,2025-06-24 22:51:18,,279,366,854590,86
48409,1,132.22,AUD,2025-06-30 16:36:18,,942,548,672778,68
48410,1,137.31,EUR,2025-06-26 02:50:18,,99,231,215560,22
48411,1,386.33,USD,2025-08-30 05:06:18,,757,643,482439,49
48412,1,31.46,USD,2025-06-20 12:08:18,Base piece read evening stand.,418,152,182062,19
48413,1,340.45,CNY,2025-08-04 23:24:18,,47,989,266609,27
48414,1,308.86,CNY,2025-08-18 17:04:18,,648,959,775546,78
48415,1,465.10,AUD,2025-06-04 19:03:18,,574,441,167559,17
48416,1,451.32,CNY,2025-06-14 05:06:18,,214,930,678866,68
48417,1,56.06,USD,2025-08-18 07:56:18,,77,79,368855,37
48418,1,119.87,EUR,2025-08-21 13:11:18,,31,727,408830,41
48419,1,295.60,AUD,2025-07-14 21:42:18,,790,747,1820,1
48420,1,479.47,JPY,2025-05-26 03:33:18,,771,570,39287,4
48421,1,336.53,AUD,2025-08-07 18:25:18,,978,511,466797,47
48422,1,407.19,USD,2025-08-18 03:36:18,,91,595,987229,99
48423,1,268.17,USD,2025-06-18 09:36:18,,469,19,876820,88
48424,1,261.97,EUR,2025-06-10 17:40:18,,481,907,914577,92
48425,1,13.57,EUR,2025-08-02 21:50:18,,937,875,458697,46
48426,1,177.90,EUR,2025-08-03 18:23:18,,443,284,944732,95
48427,1,206.83,AUD,2025-05-18 02:47:18,,214,33,889856,89
48428,1,84.84,CNY,2025-07-11 05:49:18,,363,495,285754,29
48429,1,156.82,AUD,2025-08-07 05:28:18,,25,216,702112,71
48430,1,484.54,JPY,2025-05-05 22:49:18,,495,640,989435,99
48431,1,381.40,JPY,2025-07-26 07:37:18,,457,819,676184,68
48432,1,269.26,CNY,2025-06-11 09:43:18,,480,927,28807,3
48433,1,92.54,JPY,2025-05-05 04:20:18,,556,331,89970,9
48434,1,293.16,USD,2025-08-07 08:26:18,Line ground church with.,665,764,122947,13
48435,1,342.51,EUR,2025-05-07 18:30:18,,681,381,695960,70
48436,1,47.42,EUR,2025-08-29 14:11:18,,595,391,707506,71
48437,1,346.27,AUD,2025-06-24 07:19:18,,843,76,742459,75
48438,1,18.19,USD,2025-08-10 10:05:18,,317,532,192572,20
48439,1,64.50,AUD,2025-05-13 01:41:18,,91,811,822951,83
48440,1,270.75,EUR,2025-07-18 12:47:18,,865,17,410859,42
48441,1,468.65,JPY,2025-05-23 08:33:18,Figure listen analysis ten site here age provide deal.,907,122,908419,91
48442,1,452.76,EUR,2025-06-25 09:01:18,,322,65,750136,76
48443,1,482.56,EUR,2025-07-21 00:24:18,,243,756,146876,15
48444,1,260.81,CNY,2025-08-20 13:01:18,,112,148,497593,50
48445,1,172.05,USD,2025-06-30 23:47:18,,316,102,945940,95
48446,1,162.01,USD,2025-08-12 05:56:18,,216,933,733259,74
48447,1,305.29,JPY,2025-08-25 10:38:18,,532,45,764934,77
48448,1,86.51,CNY,2025-07-20 08:21:18,,272,661,372120,38
48449,1,59.49,JPY,2025-08-14 21:44:18,,42,450,263398,27
48450,1,409.03,EUR,2025-07-21 08:21:18,,141,577,759457,76
48451,1,212.69,EUR,2025-05-03 21:02:18,,876,132,321011,33
48452,1,295.20,USD,2025-05-27 21:17:18,,586,86,181229,19
48453,1,396.28,EUR,2025-05-21 20:02:18,Data successful true send enter beautiful.,788,373,382805,39
48454,1,390.18,CNY,2025-06-25 08:14:18,,499,474,421991,43
48455,1,231.30,AUD,2025-06-23 01:31:18,,489,778,617167,62
48456,1,407.18,JPY,2025-08-18 14:31:18,,468,397,678122,68
48457,1,213.22,EUR,2025-07-09 14:04:18,,909,651,822604,83
48458,1,36.99,USD,2025-08-02 23:57:18,,147,864,78165,8
48459,1,64.40,CNY,2025-08-25 17:38:18,Measure fire product staff place edge avoid.,858,589,126460,13
48460,1,360.92,CNY,2025-06-13 10:33:18,,599,942,378234,38
48461,1,339.31,JPY,2025-07-18 10:22:18,,754,466,93646,10
48462,1,89.19,JPY,2025-08-17 21:47:18,,564,492,438111,44
48463,1,368.71,JPY,2025-07-15 02:12:18,,144,877,919287,92
48464,1,17.81,USD,2025-06-21 13:33:18,,237,876,222509,23
48465,1,37.74,USD,2025-08-01 14:16:18,,290,972,594878,60
48466,1,473.27,USD,2025-05-19 15:32:18,,838,936,158469,16
48467,1,446.41,JPY,2025-06-19 20:17:18,,17,388,419684,42
48468,1,223.14,JPY,2025-07-23 20:37:18,,735,452,743184,75
48469,1,419.20,USD,2025-05-15 12:44:18,,472,602,61431,7
48470,1,247.45,USD,2025-08-31 17:08:18,,976,195,461093,47
48471,1,474.31,JPY,2025-06-06 05:10:18,,550,279,134109,14
48472,1,434.02,EUR,2025-06-15 01:36:18,,586,191,515243,52
48473,1,52.38,AUD,2025-06-22 18:57:18,,198,837,885180,89
48474,1,251.80,EUR,2025-05-19 11:05:18,,63,115,738471,74
48475,1,134.94,CNY,2025-08-24 13:11:18,,403,278,951029,96
48476,1,417.81,AUD,2025-05-04 00:32:18,,190,527,862041,87
48477,1,240.77,CNY,2025-08-25 01:39:18,,675,564,722594,73
48478,1,324.17,AUD,2025-06-18 10:07:18,Very night happy product charge remain explain.,869,30,865138,87
48479,1,257.78,CNY,2025-06-19 00:43:18,Environment white maybe shake firm recent fall loss affect last.,77,923,468929,47
48480,1,186.59,JPY,2025-07-08 15:07:18,,102,983,589813,59
48481,1,340.89,USD,2025-07-10 17:09:18,,879,843,88179,9
48482,1,452.82,USD,2025-06-18 02:20:18,,81,299,717456,72
48483,1,267.20,EUR,2025-07-14 04:27:18,,539,737,186330,19
48484,1,325.59,JPY,2025-06-16 23:31:18,,399,795,159422,16
48485,1,213.97,CNY,2025-05-07 16:18:18,,347,922,309625,31
48486,1,481.25,JPY,2025-05-05 05:01:18,,921,830,185784,19
48487,1,70.49,EUR,2025-06-08 22:06:18,,215,3,392436,40
48488,1,441.53,EUR,2025-07-31 00:12:18,,896,341,175351,18
48489,1,325.50,CNY,2025-06-21 20:43:18,,401,61,606573,61
48490,1,94.99,USD,2025-07-26 07:37:18,,883,13,947825,95
48491,1,485.16,USD,2025-08-04 19:11:18,Person beautiful practice ask deal town rate pay color lose evening.,507,385,544811,55
48492,1,70.45,USD,2025-06-02 14:43:18,,440,449,886962,89
48493,1,476.98,CNY,2025-06-05 16:05:18,,833,470,793503,80
48494,1,478.28,CNY,2025-06-11 16:52:18,,120,756,543688,55
48495,1,333.98,AUD,2025-07-09 20:02:18,,761,807,500878,51
48496,1,490.17,CNY,2025-05-07 13:38:18,,775,979,136332,14
48497,1,100.81,AUD,2025-07-03 21:50:18,,50,808,363112,37
48498,1,222.58,USD,2025-06-26 15:06:18,,281,45,309909,31
48499,1,490.36,CNY,2025-07-02 04:32:18,,393,583,691641,70
48500,1,168.87,USD,2025-05-15 14:43:18,,138,544,968590,97
48501,1,464.90,JPY,2025-08-12 17:44:18,,289,730,938452,94
48502,1,442.43,AUD,2025-05-22 15:34:18,,372,693,19754,2
48503,1,186.43,JPY,2025-06-10 15:36:18,,363,915,299937,30
48504,1,146.60,EUR,2025-07-09 18:23:18,,295,224,9253,1
48505,1,168.67,USD,2025-05-18 22:10:18,Sense owner best administration car name seem mission American single blue.,696,710,12587,2
48506,1,93.82,AUD,2025-05-30 08:14:18,,167,508,415390,42
48507,1,108.62,AUD,2025-06-14 03:25:18,,515,958,632362,64
48508,1,493.93,AUD,2025-05-29 22:01:18,,52,628,128156,13
48509,1,143.08,CNY,2025-08-16 22:03:18,,107,619,356608,36
48510,1,261.66,AUD,2025-08-04 21:30:18,,102,320,404474,41
48511,1,75.10,AUD,2025-06-18 15:43:18,,356,499,471549,48
48512,1,311.00,CNY,2025-05-26 21:14:18,,241,335,642895,65
48513,1,425.62,USD,2025-05-12 20:46:18,,439,988,923865,93
48514,1,19.37,USD,2025-08-07 22:28:18,Including young democratic quality arrive ground rule.,309,754,587000,59
48515,1,130.74,AUD,2025-07-24 03:59:18,,118,685,217613,22
48516,1,213.18,CNY,2025-05-25 07:47:18,,3,465,654831,66
48517,1,110.77,CNY,2025-05-19 21:39:18,,679,427,760222,77
48518,1,225.88,USD,2025-05-24 00:40:18,,490,482,272579,28
48519,1,160.38,AUD,2025-08-10 06:06:18,,506,336,745395,75
48520,1,32.98,USD,2025-08-21 01:56:18,,224,856,675748,68
48521,1,442.27,USD,2025-06-27 20:46:18,,771,271,942124,95
48522,1,311.77,JPY,2025-06-27 23:03:18,,452,434,31022,4
48523,1,315.50,AUD,2025-08-26 13:58:18,,216,812,410859,42
48524,1,408.46,USD,2025-06-21 22:04:18,,311,545,71498,8
48525,1,260.81,CNY,2025-07-11 18:00:18,,848,164,738444,74
48526,1,375.99,AUD,2025-06-10 12:55:18,,823,196,369730,37
48527,1,119.15,EUR,2025-07-20 02:49:18,,23,579,947768,95
48528,1,175.06,CNY,2025-05-31 07:05:18,,709,543,970282,98
48529,1,436.21,AUD,2025-05-18 21:43:18,,121,317,116933,12
48530,1,432.61,CNY,2025-08-24 09:38:18,,20,70,986002,99
48531,1,472.14,EUR,2025-07-23 14:49:18,,505,132,633122,64
48532,1,305.62,USD,2025-07-27 22:47:18,,770,143,520076,53
48533,1,253.51,USD,2025-06-16 14:47:18,,403,1,176810,18
48534,1,452.85,JPY,2025-05-06 14:40:18,,43,809,737013,74
48535,1,243.42,EUR,2025-08-18 13:16:18,,64,992,297184,30
48536,1,286.15,AUD,2025-08-30 08:28:18,Cover very away have on.,627,241,989993,99
48537,1,241.45,JPY,2025-08-16 01:09:18,,31,254,214602,22
48538,1,55.84,AUD,2025-08-08 11:03:18,,746,166,408397,41
48539,1,418.48,USD,2025-05-10 11:02:18,,379,504,128224,13
48540,1,283.21,USD,2025-07-26 05:24:18,,20,919,503606,51
48541,1,429.17,AUD,2025-06-01 16:10:18,,962,119,120346,13
48542,1,356.27,CNY,2025-05-31 12:01:18,,864,203,244443,25
48543,1,472.50,CNY,2025-08-09 08:27:18,,572,621,520828,53
48544,1,488.19,CNY,2025-07-04 05:48:18,,499,681,119685,12
48545,1,458.45,CNY,2025-07-28 23:27:18,,226,515,864835,87
48546,1,436.06,EUR,2025-08-26 16:20:18,,981,228,538232,54
48547,1,443.45,CNY,2025-08-29 02:18:18,,660,259,485933,49
48548,1,318.92,JPY,2025-05-21 18:51:18,,882,918,141647,15
48549,1,156.51,AUD,2025-08-25 15:51:18,,427,381,927291,93
48550,1,473.61,CNY,2025-06-04 22:31:18,,511,555,507846,51
48551,1,31.46,JPY,2025-07-06 10:03:18,,37,449,432690,44
48552,1,80.90,AUD,2025-06-05 11:06:18,,72,220,743928,75
48553,1,70.98,JPY,2025-07-09 23:44:18,,616,761,108047,11
48554,1,338.23,JPY,2025-06-29 02:21:18,,160,556,563642,57
48555,1,73.73,JPY,2025-06-26 05:07:18,,757,904,146744,15
48556,1,490.64,AUD,2025-08-08 17:10:18,,502,567,998397,100
48557,1,228.96,CNY,2025-08-19 07:29:18,,809,416,411049,42
48558,1,446.89,USD,2025-07-31 07:50:18,,269,313,21999,3
48559,1,433.88,AUD,2025-08-10 09:23:18,,537,745,359308,36
48560,1,187.43,CNY,2025-05-23 09:26:18,Interest couple data specific operation beyond.,507,175,241420,25
48561,1,185.34,JPY,2025-08-21 13:12:18,,924,110,352422,36
48562,1,254.37,CNY,2025-06-04 18:52:18,,811,299,622810,63
48563,1,62.55,CNY,2025-08-10 02:27:18,,301,496,708080,71
48564,1,406.76,USD,2025-08-05 12:06:18,,111,105,880564,89
48565,1,149.43,AUD,2025-08-20 10:24:18,,684,968,448113,45
48566,1,414.03,USD,2025-07-01 00:47:18,,443,582,343086,35
48567,1,68.61,EUR,2025-07-14 21:34:18,,264,340,593853,60
48568,1,57.73,JPY,2025-07-02 11:33:18,,532,891,870929,88
48569,1,402.11,USD,2025-06-07 08:44:18,,853,293,79553,8
48570,1,430.76,USD,2025-05-06 18:34:18,,120,518,503987,51
48571,1,68.91,EUR,2025-07-10 23:41:18,,742,783,911472,92
48572,1,291.48,USD,2025-06-19 19:32:18,Perform success collection herself enter report everyone.,287,402,626126,63
48573,1,415.61,AUD,2025-05-05 08:32:18,,381,210,102663,11
48574,1,163.61,CNY,2025-08-19 16:58:18,,908,750,994516,100
48575,1,356.65,USD,2025-08-23 18:47:18,,689,260,63122,7
48576,1,63.65,AUD,2025-06-25 07:09:18,,224,893,226318,23
48577,1,40.50,JPY,2025-06-16 22:29:18,,610,990,442408,45
48578,1,35.63,JPY,2025-05-11 00:28:18,,567,70,388208,39
48579,1,47.91,EUR,2025-06-01 07:57:18,,732,694,171603,18
48580,1,361.93,JPY,2025-05-30 04:11:18,,409,969,592184,60
48581,1,311.93,AUD,2025-07-14 06:54:18,,602,607,351446,36
48582,1,172.57,CNY,2025-08-19 10:00:18,,436,159,625085,63
48583,1,359.16,JPY,2025-08-27 04:54:18,,697,320,557588,56
48584,1,299.14,AUD,2025-06-04 04:44:18,,96,174,525454,53
48585,1,122.94,USD,2025-07-09 06:11:18,Interesting less establish series head.,341,659,76173,8
48586,1,468.75,CNY,2025-06-06 18:15:18,,265,267,671311,68
48587,1,384.28,CNY,2025-05-18 03:59:18,,11,653,888162,89
48588,1,390.96,EUR,2025-06-09 05:46:18,,308,762,357062,36
48589,1,180.70,JPY,2025-06-29 21:55:18,,950,302,65687,7
48590,1,81.74,EUR,2025-07-10 19:03:18,,861,859,599213,60
48591,1,236.38,EUR,2025-07-29 04:03:18,,745,215,142024,15
48592,1,416.41,CNY,2025-08-21 13:52:18,,826,610,753908,76
48593,1,16.28,USD,2025-06-14 22:09:18,,525,232,340743,35
48594,1,231.14,USD,2025-07-12 23:31:18,,45,914,195127,20
48595,1,199.23,EUR,2025-05-27 03:13:18,,639,675,157357,16
48596,1,65.74,EUR,2025-06-02 07:51:18,,431,78,120707,13
48597,1,402.48,EUR,2025-06-12 03:30:18,,691,497,146389,15
48598,1,148.35,AUD,2025-06-29 04:54:18,,143,993,121977,13
48599,1,441.52,CNY,2025-08-31 03:19:18,,96,209,172542,18
48600,1,365.67,USD,2025-07-17 09:26:18,,236,632,854119,86
48601,1,364.02,EUR,2025-07-27 02:35:18,,329,85,125879,13
48602,1,302.92,USD,2025-05-20 04:33:18,,334,640,433077,44
48603,1,372.98,CNY,2025-06-08 03:28:18,,422,906,426109,43
48604,1,71.11,AUD,2025-05-06 15:33:18,,333,682,252787,26
48605,1,58.00,CNY,2025-08-19 23:06:18,,894,657,175042,18
48606,1,455.31,USD,2025-06-19 15:20:18,,436,484,478532,48
48607,1,16.52,JPY,2025-07-25 06:13:18,,129,624,603315,61
48608,1,128.13,EUR,2025-06-25 04:51:18,,779,489,957030,96
48609,1,467.34,CNY,2025-06-19 18:31:18,Personal bit listen source program shake best time I community.,983,656,383696,39
48610,1,91.52,JPY,2025-07-04 09:01:18,,218,503,73910,8
48611,1,148.61,USD,2025-08-12 09:05:18,,112,830,531486,54
48612,1,245.64,AUD,2025-07-03 14:07:18,,888,437,362823,37
48613,1,429.22,CNY,2025-08-02 15:09:18,,823,42,895898,90
48614,1,387.97,CNY,2025-05-20 23:05:18,,456,947,844290,85
48615,1,96.85,AUD,2025-07-28 12:06:18,,959,146,437158,44
48616,1,352.00,JPY,2025-05-17 19:34:18,,726,746,257083,26
48617,1,162.67,EUR,2025-06-30 18:18:18,Until business suddenly phone PM leave its.,863,386,725313,73
48618,1,146.49,CNY,2025-07-24 19:14:18,,207,954,149430,15
48619,1,319.60,USD,2025-06-26 02:30:18,,430,283,304699,31
48620,1,285.77,AUD,2025-08-01 20:31:18,Old seem happy while share safe really head appear material try.,400,597,823399,83
48621,1,208.51,AUD,2025-07-25 11:40:18,,70,949,130885,14
48622,1,335.50,CNY,2025-05-11 09:58:18,,985,133,694850,70
48623,1,340.77,EUR,2025-07-16 11:47:18,,725,14,968419,97
48624,1,32.09,EUR,2025-08-09 17:53:18,,160,628,433337,44
48625,1,225.46,JPY,2025-08-09 07:37:18,,882,118,860612,87
48626,1,14.59,EUR,2025-06-20 12:36:18,,321,7,886907,89
48627,1,10.40,JPY,2025-05-07 22:07:18,,351,134,160059,17
48628,1,299.87,USD,2025-06-24 08:06:18,,265,338,144055,15
48629,1,190.96,CNY,2025-05-16 21:01:18,,490,659,780871,79
48630,1,468.52,AUD,2025-06-28 08:32:18,Upon beyond option big here address.,341,625,124401,13
48631,1,194.79,AUD,2025-06-08 03:06:18,,840,296,537901,54
48632,1,104.32,EUR,2025-06-07 22:15:18,,938,89,544512,55
48633,1,12.79,CNY,2025-06-10 19:54:18,,607,131,927994,93
48634,1,102.99,AUD,2025-08-07 09:09:18,,936,272,815971,82
48635,1,360.68,USD,2025-07-07 13:54:18,,539,312,679630,68
48636,1,393.29,EUR,2025-05-22 10:37:18,,423,560,292439,30
48637,1,220.32,AUD,2025-05-26 02:10:18,,786,685,770651,78
48638,1,322.52,JPY,2025-07-19 20:56:18,,484,69,845095,85
48639,1,354.84,CNY,2025-07-22 10:24:18,,787,807,942409,95
48640,1,396.27,EUR,2025-05-14 18:58:18,,549,906,954347,96
48641,1,464.64,EUR,2025-05-15 23:37:18,,795,987,782495,79
48642,1,47.44,CNY,2025-05-04 18:52:18,,106,951,230420,24
48643,1,177.53,JPY,2025-05-14 01:23:18,,299,932,864293,87
48644,1,175.98,USD,2025-05-12 13:07:18,,65,614,586149,59
48645,1,340.62,JPY,2025-05-06 17:44:18,,183,193,863622,87
48646,1,60.99,AUD,2025-08-28 03:27:18,,305,90,605745,61
48647,1,489.05,CNY,2025-08-23 00:32:18,Sort contain visit want hair beyond send energy American accept.,620,269,57337,6
48648,1,319.79,JPY,2025-08-07 12:25:18,,686,989,506571,51
48649,1,330.10,USD,2025-07-13 10:48:18,,450,686,493044,50
48650,1,286.34,USD,2025-06-02 16:51:18,,296,21,615162,62
48651,1,301.56,JPY,2025-05-14 15:23:18,,357,723,982701,99
48652,1,406.71,JPY,2025-05-20 11:12:18,,761,375,511651,52
48653,1,420.94,JPY,2025-07-19 09:31:18,,986,221,700703,71
48654,1,445.27,USD,2025-06-28 08:57:18,,319,892,295832,30
48655,1,70.70,CNY,2025-08-07 03:37:18,,420,200,412605,42
48656,1,113.15,JPY,2025-07-03 08:00:18,,615,886,900422,91
48657,1,212.24,EUR,2025-05-11 17:27:18,,737,855,267845,27
48658,1,52.47,CNY,2025-07-22 16:25:18,,318,922,523016,53
48659,1,136.60,CNY,2025-05-11 14:58:18,,274,69,279173,28
48660,1,109.87,CNY,2025-08-17 22:31:18,,179,152,74199,8
48661,1,44.90,USD,2025-06-13 02:14:18,Quite tax case apply order west cause.,173,600,73094,8
48662,1,77.24,USD,2025-06-13 21:33:18,,459,217,619616,62
48663,1,420.16,AUD,2025-06-11 09:18:18,,501,422,389198,39
48664,1,97.66,AUD,2025-06-11 14:52:18,,237,57,759213,76
48665,1,49.61,EUR,2025-05-05 06:16:18,,489,356,84225,9
48666,1,65.81,JPY,2025-07-18 10:34:18,Phone down environmental various behavior ability.,28,542,617187,62
48667,1,64.93,CNY,2025-05-09 21:39:18,,23,237,609253,61
48668,1,212.87,JPY,2025-08-11 17:55:18,,851,200,808166,81
48669,1,384.07,JPY,2025-06-12 08:16:18,Later I onto six recently many air reach.,386,586,300519,31
48670,1,111.46,EUR,2025-05-27 14:09:18,,878,668,913539,92
48671,1,348.89,USD,2025-05-10 11:37:18,Wife nation sort learn character indeed never discuss though war.,173,306,955353,96
48672,1,280.98,USD,2025-05-27 23:42:18,Sound industry beyond pick million personal.,652,44,424085,43
48673,1,480.19,CNY,2025-05-16 04:58:18,,42,454,597241,60
48674,1,215.69,USD,2025-06-30 12:04:18,,738,571,803446,81
48675,1,107.95,CNY,2025-08-31 17:20:18,,262,675,607892,61
